date,train_id,delay_cause,delay_minutes,lead_equipment,ptc_system,engine_type,day_of_week
2022-11-12,2133,NJT PTC MECHANICAL,26,,,,SA
2022-11-12,1732,NJT PTC MECHANICAL,13,6.0,,,SA
2022-11-14,3840,NJT PTC MECHANICAL,0,9.0,,,MF
2022-11-15,1001,NJT PTC MECHANICAL,10,5.0,,,MF
2022-11-15,55,NJT PTC MECHANICAL,12,5.0,,,MF
2022-11-15,6640,NJT PTC MECHANICAL,27,8.0,,,MF
2022-11-15,1165,NJT PTC MECHANICAL,11,5.0,,,MF
2022-11-15,53,NJT PTC MECHANICAL,31,5.0,,,MF
2022-11-16,3845,NJT PTC MECHANICAL,18,9.0,,,MF
2022-11-16,3598,NJT PTC MECHANICAL,13,8.0,,,MF
2022-11-16,6658,NJT PTC MECHANICAL,0,8.0,,,MF
2022-11-16,3275,NJT PTC MECHANICAL,22,,,,MF
2022-11-16,3513,NJT PTC MECHANICAL,9,8.0,,,MF
2022-11-16,339,NJT PTC MECHANICAL,19,5.0,,,MF
2022-11-16,3702,NJT PTC MECHANICAL,27,8.0,,,MF
2022-11-16,3228,NJT PTC MECHANICAL,9,8.0,,,MF
2022-11-16,3230,NJT PTC MECHANICAL,9,6.0,,,MF
2022-11-16,4343,NJT PTC MECHANICAL,32,5.0,,,MF
2022-11-16,4375,NJT PTC MECHANICAL,15,8.0,,,MF
2022-11-16,400,NJT PTC MECHANICAL,8,1367.0,Alstom,,MF
2022-11-16,3515,NJT PTC MECHANICAL,0,8.0,,,MF
2022-11-16,6677,NJT PTC MECHANICAL,0,9.0,,,MF
2022-11-16,3243,NJT PTC MECHANICAL,43,8.0,,,MF
2022-11-16,3843,NJT PTC MECHANICAL,33,8.0,,,MF
2022-11-16,6627,NJT PTC MECHANICAL,33,9.0,,,MF
2022-11-16,212,NJT PTC MECHANICAL,9,5.0,,,MF
2022-11-16,3276,NJT PTC MECHANICAL,20,,,,MF
2022-11-16,3516,NJT PTC MECHANICAL,0,8.0,,,MF
2022-11-16,3244,NJT PTC MECHANICAL,17,10.0,,,MF
2022-11-16,3842,NJT PTC MECHANICAL,13,8.0,,,MF
2022-11-16,6234,NJT PTC MECHANICAL,11,6.0,,,MF
2022-11-16,6640,NJT PTC MECHANICAL,17,8.0,,,MF
2022-11-16,3858,NJT PTC MECHANICAL,13,9.0,,,MF
2022-11-16,3936,NJT PTC MECHANICAL,0,6.0,,,MF
2022-11-16,3247,NJT PTC MECHANICAL,11,9.0,,,MF
2022-11-17,808,NJT PTC MECHANICAL,13,6020.0,Alstom,,MF
2022-11-17,1103,NJT PTC MECHANICAL,15,6.0,,,MF
2022-11-17,3961,NJT PTC MECHANICAL,0,8.0,,,MF
2022-11-17,3224,NJT PTC MECHANICAL,0,8.0,,,MF
2022-11-17,3714,NJT PTC MECHANICAL,0,1518.0,Alstom,,MF
2022-11-17,64,NJT PTC MECHANICAL,23,5.0,,,MF
2022-11-17,3247,NJT PTC INFRASTRUCTURE,11,9.0,,,MF
2022-11-17,59,NJT PTC MECHANICAL,17,5.0,,,MF
2022-11-17,1169,NJT PTC HUMAN ERROR,11,6.0,,,MF
2022-11-18,3892,NJT PTC MECHANICAL,11,9.0,,,MF
2022-11-18,1606,NJT PTC MECHANICAL,0,6712.0,Alstom,,MF
2022-11-19,4679,NJT PTC MECHANICAL,8,,,,SA
2022-11-21,3243,NJT PTC HUMAN ERROR,15,8.0,,,MF
2022-11-21,6273,NJT PTC MECHANICAL,14,9.0,,,MF
2022-11-21,3953,NJT PTC MECHANICAL,0,9.0,,,MF
2022-11-21,3893,NJT PTC HUMAN ERROR,0,9.0,,,MF
2022-11-21,3753,NJT PTC MECHANICAL,9,,,,MF
2022-11-21,3882,NJT PTC HUMAN ERROR,0,9.0,,,MF
2022-11-21,3234,NJT PTC HUMAN ERROR,9,8.0,,,MF
2022-11-22,3870,NJT PTC MECHANICAL,30,9.0,,,MF
2022-11-22,426,NJT PTC MECHANICAL,15,3.0,,,MF
2022-11-22,1213,NJT PTC HUMAN ERROR,9,5.0,,,MF
2022-11-23,51,NJT PTC MECHANICAL,14,5.0,,,MF
2022-11-23,1625,NJT PTC MECHANICAL,19,4.0,,,MF
2022-11-23,3829,NJT PTC MECHANICAL,12,8.0,,,MF
2022-11-23,6263,NJT PTC MECHANICAL,20,6.0,,,MF
2022-11-23,3943,NJT PTC MECHANICAL,11,9.0,,,MF
2022-11-23,6359,NJT PTC MECHANICAL,0,9.0,,,MF
2022-11-23,3266,NJT PTC MECHANICAL,0,9.0,,,MF
2022-11-23,3917,NJT PTC MECHANICAL,21,9.0,,,MF
2022-11-23,61,NJT PTC MECHANICAL,8,5.0,,,MF
2022-11-23,1263,NJT PTC MECHANICAL,11,5.0,,,MF
2022-11-23,1353,NJT PTC MECHANICAL,9,5.0,,,MF
2022-11-23,1626,NJT PTC MECHANICAL,17,4.0,,,MF
2022-11-24,7253,NJT PTC MECHANICAL,12,,,,MF
2022-11-24,6912,NJT PTC MECHANICAL,15,7047.0,Alstom,,MF
2022-11-24,7277,NJT PTC MECHANICAL,21,,,,MF
2022-11-24,4777,NJT PTC MECHANICAL,10,,,,MF
2022-11-24,91,NJT PTC MECHANICAL,11,,,,MF
2022-11-26,7875,NJT PTC MECHANICAL,13,9.0,,,SA
2022-11-26,7277,NJT PTC MECHANICAL,9,,,,SA
2022-11-27,6931,NJT PTC MECHANICAL,17,9.0,,,SS
2022-11-27,531,NJT PTC MECHANICAL,14,4.0,,,SS
2022-11-28,6616,NJT PTC MECHANICAL,8,7000.0,Alstom,,MF
2022-11-28,6410,NJT PTC MECHANICAL,13,8.0,,,MF
2022-11-28,412,NJT PTC MECHANICAL,9,1483.0,Alstom,,MF
2022-11-28,6210,NJT PTC MECHANICAL,11,9.0,,,MF
2022-11-28,208,NJT PTC MECHANICAL,11,3.0,,,MF
2022-11-28,3845,NJT PTC MECHANICAL,17,9.0,,,MF
2022-11-28,6632,NJT PTC MECHANICAL,15,8.0,,,MF
2022-11-28,1002,NJT PTC MECHANICAL,8,6005.0,Alstom,,MF
2022-11-29,5733,NJT PTC MECHANICAL,15,7.0,,,MF
2022-11-30,4615,NJT PTC INFRASTRUCTURE,8,3.0,,,MF
2022-11-30,6662,NJT PTC MECHANICAL,0,6.0,,,MF
2022-11-30,6632,NJT PTC MECHANICAL,12,8.0,,,MF
2022-11-30,4616,NJT PTC INFRASTRUCTURE,17,3.0,,,MF
2022-11-30,6659,NJT PTC MECHANICAL,0,9.0,,,MF
2022-11-30,6332,NJT PTC MECHANICAL,13,8.0,,,MF
2022-11-30,330,NJT PTC MECHANICAL,15,3.0,,,MF
2022-12-01,6222,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-01,44,NJT PTC MECHANICAL,12,6710.0,Alstom,,MF
2022-12-02,1158,NJT PTC MECHANICAL,12,5.0,,,MF
2022-12-03,75,NJT PTC MECHANICAL,8,,,,SA
2022-12-03,5514,NJT PTC HUMAN ERROR,18,6.0,,,SA
2022-12-03,2106,NJT PTC MECHANICAL,13,6010.0,Alstom,,SA
2022-12-04,7252,NJT PTC MECHANICAL,16,10.0,,,SS
2022-12-04,7657,NJT PTC MECHANICAL,0,8.0,,,SS
2022-12-05,853,NJT PTC MECHANICAL,12,5.0,,,MF
2022-12-06,3949,NJT PTC MECHANICAL,8,9.0,,,MF
2022-12-06,6674,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-06,1136,NJT PTC MECHANICAL,21,5.0,,,MF
2022-12-06,3844,NJT PTC INFRASTRUCTURE,12,9.0,,,MF
2022-12-06,3279,NJT PTC MECHANICAL,0,8.0,,,MF
2022-12-06,6683,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-06,453,NJT PTC MECHANICAL,60,3.0,,,MF
2022-12-06,3864,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-08,432,NJT PTC MECHANICAL,8,4.0,,,MF
2022-12-08,3937,NJT PTC MECHANICAL,13,9.0,,,MF
2022-12-08,3957,NJT PTC MECHANICAL,15,9.0,,,MF
2022-12-08,1626,NJT PTC MECHANICAL,7,4.0,,,MF
2022-12-11,7871,NJT PTC MECHANICAL,17,10.0,,,SS
2022-12-12,3871,NJT PTC MECHANICAL,8,8.0,,,MF
2022-12-12,3509,NJT PTC HUMAN ERROR,7,8.0,,,MF
2022-12-12,3957,NJT PTC MECHANICAL,15,9.0,,,MF
2022-12-13,6252,NJT PTC MECHANICAL,16,8.0,,,MF
2022-12-13,6355,NJT PTC MECHANICAL,12,8.0,,,MF
2022-12-13,62,NJT PTC MECHANICAL,15,5.0,,,MF
2022-12-13,58,NJT PTC MECHANICAL,0,6065.0,Alstom,,MF
2022-12-13,453,NJT PTC MECHANICAL,12,3.0,,,MF
2022-12-14,6674,NJT PTC MECHANICAL,11,9.0,,,MF
2022-12-14,1319,NJT PTC MECHANICAL,10,5.0,,,MF
2022-12-15,432,NJT PTC MECHANICAL,10,4.0,,,MF
2022-12-15,6210,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-15,6666,NJT PTC MECHANICAL,24,9.0,,,MF
2022-12-15,427,NJT PTC MECHANICAL,11,3.0,,,MF
2022-12-15,6641,NJT PTC MECHANICAL,23,9.0,,,MF
2022-12-15,6318,NJT PTC MECHANICAL,14,9.0,,,MF
2022-12-15,6616,NJT PTC MECHANICAL,15,7000.0,Alstom,,MF
2022-12-15,6226,NJT PTC MECHANICAL,0,8.0,,,MF
2022-12-15,6227,NJT PTC MECHANICAL,0,8.0,,,MF
2022-12-15,6341,NJT PTC MECHANICAL,0,8.0,,,MF
2022-12-15,3818,NJT PTC MECHANICAL,0,4636.0,Siemens,,MF
2022-12-15,3504,NJT PTC MECHANICAL,11,8.0,,,MF
2022-12-15,3827,NJT PTC MECHANICAL,10,8.0,,,MF
2022-12-16,6666,NJT PTC MECHANICAL,30,9.0,,,MF
2022-12-16,6668,NJT PTC MECHANICAL,17,8.0,,,MF
2022-12-16,6641,NJT PTC MECHANICAL,30,9.0,,,MF
2022-12-16,427,NJT PTC MECHANICAL,11,3.0,,,MF
2022-12-16,1079,NJT PTC MECHANICAL,17,5.0,,,MF
2022-12-16,858,NJT PTC MECHANICAL,28,5.0,,,MF
2022-12-16,3951,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-16,3861,NJT PTC MECHANICAL,9,8.0,,,MF
2022-12-16,853,NJT PTC MECHANICAL,35,5.0,,,MF
2022-12-16,643,NJT PTC MECHANICAL,10,3.0,,,MF
2022-12-16,6643,NJT PTC MECHANICAL,14,8.0,,,MF
2022-12-17,6927,NJT PTC MECHANICAL,16,,,,SA
2022-12-17,527,NJT PTC MECHANICAL,12,,,,SA
2022-12-17,1871,NJT PTC MECHANICAL,8,5.0,,,SA
2022-12-17,6921,NJT PTC MECHANICAL,20,,,,SA
2022-12-18,1879,NJT PTC MECHANICAL,18,5.0,,,SS
2022-12-18,7883,NJT PTC MECHANICAL,26,9.0,,,SS
2022-12-18,1729,NJT PTC MECHANICAL,16,,,,SS
2022-12-18,79,NJT PTC MECHANICAL,62,5.0,,,SS
2022-12-19,6610,NJT PTC MECHANICAL,14,4631.0,Siemens,,MF
2022-12-19,6624,NJT PTC MECHANICAL,21,,,,MF
2022-12-19,6606,NJT PTC MECHANICAL,0,4664.0,Siemens,,MF
2022-12-19,682,NJT PTC MECHANICAL,9,8.0,,,MF
2022-12-19,607,NJT PTC MECHANICAL,21,,,,MF
2022-12-19,4355,NJT PTC MECHANICAL,23,5.0,,,MF
2022-12-19,6406,NJT PTC MECHANICAL,8,4638.0,Siemens,,MF
2022-12-19,3714,NJT PTC MECHANICAL,0,1518.0,Alstom,,MF
2022-12-19,3255,NJT PTC MECHANICAL,30,10.0,,,MF
2022-12-20,6318,NJT PTC MECHANICAL,16,9.0,,,MF
2022-12-20,6616,NJT PTC MECHANICAL,0,7000.0,Alstom,,MF
2022-12-20,6659,NJT PTC MECHANICAL,12,9.0,,,MF
2022-12-20,1637,NJT PTC MECHANICAL,20,5.0,,,MF
2022-12-20,3272,NJT PTC MECHANICAL,28,10.0,,,MF
2022-12-20,330,NJT PTC MECHANICAL,25,3.0,,,MF
2022-12-20,6662,NJT PTC MECHANICAL,0,6.0,,,MF
2022-12-20,6359,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-20,880,NJT PTC MECHANICAL,10,,,,MF
2022-12-20,3514,NJT PTC MECHANICAL,20,8.0,,,MF
2022-12-20,3932,NJT PTC MECHANICAL,0,8.0,,,MF
2022-12-20,3872,NJT PTC MECHANICAL,18,,,,MF
2022-12-21,3812,NJT PTC MECHANICAL,13,6007.0,Alstom,,MF
2022-12-21,426,NJT PTC MECHANICAL,9,3.0,,,MF
2022-12-22,851,NJT PTC INFRASTRUCTURE,16,5.0,,,MF
2022-12-22,339,NJT PTC MECHANICAL,18,5.0,,,MF
2022-12-22,3256,NJT PTC MECHANICAL,8,8.0,,,MF
2022-12-22,3963,NJT PTC HUMAN ERROR,9,8.0,,,MF
2022-12-23,3713,NJT PTC HUMAN ERROR,18,8.0,,,MF
2022-12-23,6219,NJT PTC HUMAN ERROR,12,9.0,,,MF
2022-12-23,1103,NJT PTC MECHANICAL,57,6.0,,,MF
2022-12-23,3823,NJT PTC HUMAN ERROR,17,9.0,,,MF
2022-12-23,3886,NJT PTC MECHANICAL,45,9.0,,,MF
2022-12-25,7834,NJT PTC MECHANICAL,46,9.0,,,SS
2022-12-26,72,NJT PTC MECHANICAL,31,6012.0,Alstom,,MF
2022-12-26,953,NJT PTC MECHANICAL,24,,,,MF
2022-12-26,7241,NJT PTC MECHANICAL,16,,,,MF
2022-12-27,3727,NJT PTC MECHANICAL,10,12.0,,,MF
2022-12-27,3881,NJT PTC MECHANICAL,22,,,,MF
2022-12-28,3957,NJT PTC MECHANICAL,7,9.0,,,MF
2022-12-29,3511,NJT PTC MECHANICAL,17,8.0,,,MF
2022-12-29,6670,NJT PTC MECHANICAL,42,9.0,,,MF
2022-12-29,3513,NJT PTC MECHANICAL,10,8.0,,,MF
2022-12-29,402,NJT PTC MECHANICAL,8,1343.0,Alstom,,MF
2022-12-29,3725,NJT PTC MECHANICAL,16,8.0,,,MF
2022-12-29,3727,NJT PTC MECHANICAL,15,12.0,,,MF
2022-12-29,3265,NJT PTC MECHANICAL,10,,,,MF
2022-12-29,3951,NJT PTC MECHANICAL,9,9.0,,,MF
2022-12-29,3272,NJT PTC MECHANICAL,12,10.0,,,MF
2022-12-29,3275,NJT PTC MECHANICAL,10,,,,MF
2022-12-29,6671,NJT PTC MECHANICAL,13,9.0,,,MF
2022-12-29,5439,NJT PTC MECHANICAL,11,6.0,,,MF
2022-12-29,3512,NJT PTC MECHANICAL,12,8.0,,,MF
2022-12-30,6343,NJT PTC MECHANICAL,19,8.0,,,MF
2022-12-30,3738,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-30,6263,NJT PTC MECHANICAL,12,6.0,,,MF
2022-12-30,3725,NJT PTC MECHANICAL,13,8.0,,,MF
2022-12-30,449,NJT PTC MECHANICAL,9,3.0,,,MF
2022-12-30,3175,NJT PTC MECHANICAL,0,9.0,,,MF
2022-12-30,3275,NJT PTC MECHANICAL,0,,,,MF
2022-12-31,7252,NJT PTC MECHANICAL,11,,,,SA
2023-01-02,1093,NJT PTC MECHANICAL,14,,,,MF
2023-01-03,3963,NJT PTC MECHANICAL,10,8.0,,,MF
2023-01-03,3870,NJT PTC MECHANICAL,8,9.0,,,MF
2023-01-03,3969,NJT PTC MECHANICAL,12,9.0,,,MF
2023-01-03,6410,NJT PTC MECHANICAL,15,8.0,,,MF
2023-01-03,3883,NJT PTC MECHANICAL,0,10.0,,,MF
2023-01-03,3875,NJT PTC MECHANICAL,15,9.0,,,MF
2023-01-03,1177,NJT PTC MECHANICAL,9,6.0,,,MF
2023-01-03,3868,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-04,439,NJT PTC MECHANICAL,25,4.0,,,MF
2023-01-04,6668,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-04,53,NJT PTC MECHANICAL,18,5.0,,,MF
2023-01-04,3720,NJT PTC MECHANICAL,11,8.0,,,MF
2023-01-04,451,NJT PTC MECHANICAL,24,3.0,,,MF
2023-01-04,6679,NJT PTC MECHANICAL,8,9.0,,,MF
2023-01-04,6670,NJT PTC MECHANICAL,24,9.0,,,MF
2023-01-04,3243,NJT PTC MECHANICAL,10,8.0,,,MF
2023-01-04,6355,NJT PTC MECHANICAL,20,8.0,,,MF
2023-01-04,3875,NJT PTC MECHANICAL,12,9.0,,,MF
2023-01-04,3961,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-04,6283,NJT PTC MECHANICAL,0,6.0,,,MF
2023-01-04,3965,NJT PTC MECHANICAL,11,9.0,,,MF
2023-01-04,1165,NJT PTC MECHANICAL,10,5.0,,,MF
2023-01-04,1641,NJT PTC MECHANICAL,16,,,,MF
2023-01-04,52,NJT PTC MECHANICAL,14,6703.0,Alstom,,MF
2023-01-04,1156,NJT PTC MECHANICAL,16,6.0,,,MF
2023-01-05,6619,NJT PTC MECHANICAL,9,8.0,,,MF
2023-01-05,6640,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-05,6639,NJT PTC MECHANICAL,14,,,,MF
2023-01-05,433,NJT PTC MECHANICAL,9,5.0,,,MF
2023-01-05,6431,NJT PTC MECHANICAL,12,8.0,,,MF
2023-01-05,6339,NJT PTC MECHANICAL,0,9.0,,,MF
2023-01-05,1079,NJT PTC MECHANICAL,10,5.0,,,MF
2023-01-06,429,NJT PTC MECHANICAL,22,5.0,,,MF
2023-01-07,7857,NJT PTC MECHANICAL,12,9.0,,,SA
2023-01-07,6920,NJT PTC MECHANICAL,10,4664.0,Siemens,,SA
2023-01-07,7228,NJT PTC MECHANICAL,11,,,,SA
2023-01-08,526,NJT PTC MECHANICAL,10,4.0,,,SS
2023-01-08,726,NJT PTC MECHANICAL,22,3.0,,,SS
2023-01-08,732,NJT PTC MECHANICAL,41,3.0,,,SS
2023-01-08,7851,NJT PTC MECHANICAL,11,9.0,,,SS
2023-01-08,1881,NJT PTC MECHANICAL,13,,,,SS
2023-01-08,6926,NJT PTC MECHANICAL,10,9.0,,,SS
2023-01-08,6932,NJT PTC MECHANICAL,31,9.0,,,SS
2023-01-09,3870,NJT PTC MECHANICAL,20,9.0,,,MF
2023-01-09,3868,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-10,3244,NJT PTC MECHANICAL,24,10.0,,,MF
2023-01-11,6663,NJT PTC MECHANICAL,11,8.0,,,MF
2023-01-11,42,NJT PTC MECHANICAL,22,6708.0,Alstom,,MF
2023-01-12,3712,NJT PTC MECHANICAL,0,10.0,,,MF
2023-01-13,3868,NJT PTC MECHANICAL,18,8.0,,,MF
2023-01-13,6670,NJT PTC MECHANICAL,14,9.0,,,MF
2023-01-13,3858,NJT PTC MECHANICAL,12,9.0,,,MF
2023-01-13,6654,NJT PTC MECHANICAL,12,8.0,,,MF
2023-01-13,3949,NJT PTC MECHANICAL,13,9.0,,,MF
2023-01-13,3256,NJT PTC MECHANICAL,32,8.0,,,MF
2023-01-14,7216,NJT PTC INFRASTRUCTURE,7,,,,SA
2023-01-14,7225,NJT PTC INFRASTRUCTURE,17,,,,SA
2023-01-15,7829,NJT PTC MECHANICAL,19,8.0,,,SS
2023-01-15,6917,NJT PTC MECHANICAL,13,9.0,,,SS
2023-01-15,5515,NJT PTC MECHANICAL,9,7.0,,,SS
2023-01-15,71,NJT PTC MECHANICAL,10,,,,SS
2023-01-15,7624,NJT PTC MECHANICAL,9,,,,SS
2023-01-18,3917,NJT PTC MECHANICAL,8,9.0,,,MF
2023-01-18,3915,NJT PTC MECHANICAL,0,9.0,,,MF
2023-01-18,5415,NJT PTC MECHANICAL,11,6.0,,,MF
2023-01-18,3506,NJT PTC MECHANICAL,9,8.0,,,MF
2023-01-18,3716,NJT PTC MECHANICAL,8,,,,MF
2023-01-18,3830,NJT PTC MECHANICAL,8,6056.0,Alstom,,MF
2023-01-18,3930,NJT PTC MECHANICAL,8,8.0,,,MF
2023-01-18,6320,NJT PTC MECHANICAL,10,9.0,,,MF
2023-01-18,3326,NJT PTC MECHANICAL,12,4511.0,Siemens,,MF
2023-01-18,3714,NJT PTC MECHANICAL,10,1518.0,Alstom,,MF
2023-01-18,3828,NJT PTC MECHANICAL,17,8.0,,,MF
2023-01-18,6214,NJT PTC MECHANICAL,10,8.0,,,MF
2023-01-18,6620,NJT PTC MECHANICAL,10,7042.0,Alstom,,MF
2023-01-19,6606,NJT PTC MECHANICAL,0,4664.0,Siemens,,MF
2023-01-19,6216,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-19,6215,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-20,48,NJT PTC MECHANICAL,22,6701.0,Alstom,,MF
2023-01-20,6670,NJT PTC MECHANICAL,10,9.0,,,MF
2023-01-20,430,NJT PTC MECHANICAL,8,4.0,,,MF
2023-01-20,50,NJT PTC MECHANICAL,14,6706.0,Alstom,,MF
2023-01-22,7265,NJT PTC MECHANICAL,9,9.0,,,SS
2023-01-22,7875,NJT PTC MECHANICAL,0,,,,SS
2023-01-22,7624,NJT PTC MECHANICAL,0,,,,SS
2023-01-23,275,NJT PTC MECHANICAL,17,8.0,,,MF
2023-01-23,853,NJT PTC MECHANICAL,12,5.0,,,MF
2023-01-23,6656,NJT PTC MECHANICAL,22,9.0,,,MF
2023-01-23,6658,NJT PTC MECHANICAL,17,8.0,,,MF
2023-01-23,6662,NJT PTC MECHANICAL,23,6.0,,,MF
2023-01-23,6664,NJT PTC MECHANICAL,10,,,,MF
2023-01-23,880,NJT PTC MECHANICAL,11,,,,MF
2023-01-23,6273,NJT PTC MECHANICAL,15,9.0,,,MF
2023-01-23,6283,NJT PTC MECHANICAL,13,6.0,,,MF
2023-01-23,336,NJT PTC MECHANICAL,11,5.0,,,MF
2023-01-23,430,NJT PTC MECHANICAL,15,4.0,,,MF
2023-01-24,1107,NJT PTC MECHANICAL,11,4.0,,,MF
2023-01-24,3842,NJT PTC MECHANICAL,10,8.0,,,MF
2023-01-25,3126,NJT PTC HUMAN ERROR,13,4635.0,Siemens,,MF
2023-01-25,3224,NJT PTC HUMAN ERROR,11,8.0,,,MF
2023-01-25,3926,NJT PTC HUMAN ERROR,13,4660.0,Siemens,,MF
2023-01-25,6318,NJT PTC HUMAN ERROR,11,9.0,,,MF
2023-01-25,6656,NJT PTC MECHANICAL,11,9.0,,,MF
2023-01-25,6654,NJT PTC MECHANICAL,16,8.0,,,MF
2023-01-25,871,NJT PTC INFRASTRUCTURE,11,5.0,,,MF
2023-01-25,485,NJT PTC MECHANICAL,10,3.0,,,MF
2023-01-25,6293,NJT PTC HUMAN ERROR,14,8.0,,,MF
2023-01-25,6617,NJT PTC HUMAN ERROR,9,8.0,,,MF
2023-01-25,3827,NJT PTC HUMAN ERROR,0,8.0,,,MF
2023-01-25,423,NJT PTC MECHANICAL,13,4.0,,,MF
2023-01-26,54,NJT PTC MECHANICAL,10,6052.0,Alstom,,MF
2023-01-26,3961,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-26,3924,NJT PTC MECHANICAL,0,6031.0,Alstom,,MF
2023-01-26,6651,NJT PTC MECHANICAL,12,9.0,,,MF
2023-01-26,433,NJT PTC MECHANICAL,12,5.0,,,MF
2023-01-26,807,NJT PTC MECHANICAL,12,5.0,,,MF
2023-01-26,6431,NJT PTC MECHANICAL,22,8.0,,,MF
2023-01-26,3834,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-26,3864,NJT PTC MECHANICAL,0,9.0,,,MF
2023-01-27,44,NJT PTC MECHANICAL,9,6710.0,Alstom,,MF
2023-01-27,3827,NJT PTC MECHANICAL,0,8.0,,,MF
2023-01-27,3917,NJT PTC MECHANICAL,19,9.0,,,MF
2023-01-30,3710,NJT PTC MECHANICAL,0,12.0,,,MF
2023-01-30,3712,NJT PTC MECHANICAL,9,10.0,,,MF
2023-01-30,3808,NJT PTC MECHANICAL,9,1470.0,Alstom,,MF
2023-02-01,665,NJT PTC MECHANICAL,15,3.0,,,MF
2023-02-01,3957,NJT PTC MECHANICAL,7,9.0,,,MF
2023-02-01,3953,NJT PTC MECHANICAL,19,9.0,,,MF
2023-02-01,51,NJT PTC MECHANICAL,15,5.0,,,MF
2023-02-02,3235,NJT PTC HUMAN ERROR,8,8.0,,,MF
2023-02-02,246,NJT PTC MECHANICAL,22,8.0,,,MF
2023-02-03,5175,NJT PTC MECHANICAL,8,6.0,,,MF
2023-02-03,6627,NJT PTC MECHANICAL,10,9.0,,,MF
2023-02-03,3957,NJT PTC MECHANICAL,0,9.0,,,MF
2023-02-03,3510,NJT PTC MECHANICAL,9,8.0,,,MF
2023-02-03,3860,NJT PTC MECHANICAL,0,9.0,,,MF
2023-02-03,3243,NJT PTC MECHANICAL,19,8.0,,,MF
2023-02-03,3247,NJT PTC MECHANICAL,19,9.0,,,MF
2023-02-06,3834,NJT PTC MECHANICAL,0,8.0,,,MF
2023-02-09,3736,NJT PTC MECHANICAL,0,,,,MF
2023-02-09,6664,NJT PTC MECHANICAL,19,,,,MF
2023-02-09,6359,NJT PTC MECHANICAL,0,9.0,,,MF
2023-02-10,6674,NJT PTC MECHANICAL,11,9.0,,,MF
2023-02-12,734,NJT PTC MECHANICAL,0,3.0,,,SS
2023-02-12,6928,NJT PTC MECHANICAL,8,8.0,,,SS
2023-02-12,735,NJT PTC MECHANICAL,0,3.0,,,SS
2023-02-13,4624,NJT PTC MECHANICAL,20,3.0,,,MF
2023-02-14,423,NJT PTC MECHANICAL,9,4.0,,,MF
2023-02-15,3809,NJT PTC MECHANICAL,14,4603.0,Alstom,,MF
2023-02-15,3209,NJT PTC MECHANICAL,11,8.0,,,MF
2023-02-15,6655,NJT PTC MECHANICAL,16,9.0,,,MF
2023-02-15,339,NJT PTC MECHANICAL,10,5.0,,,MF
2023-02-15,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2023-02-15,3896,NJT PTC MECHANICAL,0,8.0,,,MF
2023-02-16,6666,NJT PTC MECHANICAL,10,9.0,,,MF
2023-02-16,6620,NJT PTC MECHANICAL,0,7042.0,Alstom,,MF
2023-02-16,6655,NJT PTC MECHANICAL,23,9.0,,,MF
2023-02-16,6252,NJT PTC MECHANICAL,25,8.0,,,MF
2023-02-16,6258,NJT PTC MECHANICAL,14,6.0,,,MF
2023-02-16,6664,NJT PTC MECHANICAL,23,,,,MF
2023-02-16,337,NJT PTC MECHANICAL,12,3.0,,,MF
2023-02-16,435,NJT PTC MECHANICAL,7,4.0,,,MF
2023-02-16,6437,NJT PTC MECHANICAL,8,8.0,,,MF
2023-02-16,6658,NJT PTC MECHANICAL,0,8.0,,,MF
2023-02-16,3515,NJT PTC MECHANICAL,12,8.0,,,MF
2023-02-16,6359,NJT PTC MECHANICAL,10,9.0,,,MF
2023-02-16,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2023-02-16,880,NJT PTC MECHANICAL,10,,,,MF
2023-02-16,3800,NJT PTC HUMAN ERROR,9,4553.0,Siemens,,MF
2023-02-18,6938,NJT PTC MECHANICAL,17,,,,SA
2023-02-18,538,NJT PTC MECHANICAL,17,,,,SA
2023-02-18,2118,NJT PTC MECHANICAL,13,,,,SA
2023-02-18,2119,NJT PTC MECHANICAL,13,,,,SA
2023-02-19,7264,NJT PTC MECHANICAL,7,9.0,,,SS
2023-02-20,7252,NJT PTC MECHANICAL,10,,,,MF
2023-02-21,5746,NJT PTC MECHANICAL,14,7.0,,,MF
2023-02-21,3969,NJT PTC MECHANICAL,13,9.0,,,MF
2023-02-21,3883,NJT PTC MECHANICAL,0,10.0,,,MF
